Budget Case,Simulation Label,Strategy Targets,Target TF_EQ,Target MR_EQ,Target MR_FX,Target Sum,Screen Exposure Factor,Screen Daily Cutoff,Raw Equity End,Raw CAGR,Raw Sharpe,Raw Calmar,Raw Max DD %,Raw WorstDayDD,Raw Count Breach -5%,Raw Avg Gross Exposure %,Raw Max Gross Exposure %,P(Pass Challenge),P(Pass Verification | Challenge),P(Reach Payout | Verification),P(Reach Payout Overall),Median Days Challenge,Median Days Verification,Median Days Payout,Fail MaxDailyLoss %,Fail MaxLoss %,Fail HorizonEnded %,Avg Cutoff Hits / Sim,Mean Total Days To Payout,Median Total Days To Payout,P25 Total Days To Payout,P75 Total Days To Payout,P90 Total Days To Payout,Budget Speed Rank Score,Dropped Strategy,Drop Mode,Full Payout Overall,Delta Payout Overall vs Full,Full Mean Total Days To Payout,Delta Mean Total Days vs Full,Full Raw Sharpe,Delta Raw Sharpe vs Full
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.375, ""TF_EQ"": 2.75}",2.75,0.0,6.375,9.125,0.75,-0.04,1483612.8898716331,0.27402568564531093,1.0262240112150676,0.9091667048438551,-30.140312462539363,-0.1453474923350799,55,202.96731453014826,941.5103893589749,0.8074,0.8553381223680951,0.8925571966406024,0.6164,72.0,28.0,15.0,0.086,0.2976,0.0,0.8508,165.21219987021414,143.0,96.0,213.0,295.0,0.3416615003244645,MR_EQ,drop_no_renorm,0.6464,-0.030000000000000027,154.2240099009901,10.988189969224038,1.1385494407103687,-0.11232542949530111
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.986301369863014, ""TF_EQ"": 3.013698630136986}",3.013698630136986,0.0,6.986301369863014,10.0,0.75,-0.04,1968796.5973618415,0.30003846760929775,1.0288670229887313,0.9214462176262024,-32.561690728108516,-0.15684368323757253,75,221.64284443891322,1035.0349205971283,0.7632,0.8477463312368972,0.8602782071097372,0.5566,62.0,24.0,15.0,0.1666,0.2768,0.0,1.0954,144.48580668343513,126.0,86.0,184.0,252.80000000000018,0.13103148329141215,MR_EQ,drop_renorm_to_total,0.6464,-0.08979999999999999,154.2240099009901,-9.738203217554968,1.1385494407103687,-0.10968241772163734
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 0.875, ""TF_EQ"": 2.75}",2.75,0.875,0.0,3.625,0.75,-0.04,879148.4668998034,0.22728056100433758,0.8766466993779162,0.6064161614095597,-37.47930471972324,-0.13457087293895598,57,157.16235826551815,390.90739458693287,0.7562,0.7849775191748215,0.8827493261455526,0.524,83.0,52.0,27.0,0.1358,0.3402,0.0,1.0942,210.0671755725191,187.0,137.0,259.0,339.0,-0.09990993893129774,MR_FX,drop_no_renorm,0.6464,-0.12239999999999995,154.2240099009901,55.84316567152899,1.1385494407103687,-0.2619027413324525
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 2.413793103448276, ""TF_EQ"": 7.586206896551724}",7.586206896551724,2.413793103448276,0.0,10.0,0.75,-0.04,24270294.382761978,0.555547968929823,0.9104392997972416,0.7003739783829536,-79.32161760385364,-0.2799257464795453,504,404.2790436795414,1336.8738612876668,0.2552,0.2601880877742947,0.37650602409638556,0.025,32.0,29.0,21.0,0.8358,0.1392,0.0,1.9932,91.856,91.0,76.0,105.0,123.00000000000004,-2.010372,MR_FX,drop_renorm_to_total,0.6464,-0.6214,154.2240099009901,-62.3680099009901,1.1385494407103687,-0.2281101409131271
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 0.875, ""MR_FX"": 6.375}",0.0,0.875,6.375,7.25,0.75,-0.04,258300.04031825828,0.12446148956120284,1.3243062701452222,0.9708713627480886,-12.819565427175627,-0.06701724862365169,2,69.9238527399499,732.7198588151599,0.9864,0.9736415247364153,0.9966680549770929,0.9572,274.0,123.0,15.0,0.0,0.0166,0.0262,0.1322,495.93815294609277,459.0,337.0,619.75,796.0,0.6566326176347681,TF_EQ,drop_no_renorm,0.6464,0.3108000000000001,154.2240099009901,341.7141430451027,1.1385494407103687,0.1857568294348535
anchor_grid_tf2p75_mreq0p875_mrfx6p375,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.206896551724138, ""MR_FX"": 8.793103448275861}",0.0,1.206896551724138,8.793103448275861,10.0,0.75,-0.04,472237.72624804865,0.1739870017413685,1.325750875058408,0.9993322488804252,-17.41032593877463,-0.09239767930906523,5,96.50881767491313,1015.1716092719541,0.9238,0.9543191166919247,0.9884301270417423,0.8714,185.0,85.0,15.0,0.0676,0.0568,0.0042,0.366,366.9446867110397,328.0,236.0,458.0,612.0,0.6297782832224007,TF_EQ,drop_renorm_to_total,0.6464,0.22499999999999998,154.2240099009901,212.7206768100496,1.1385494407103687,0.18720143434803926
anchor_grid_tf2p75_mreq1_mrfx6p25,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.25, ""TF_EQ"": 2.75}",2.75,0.0,6.25,9.0,0.75,-0.04,1453449.3017956356,0.27215763283167127,1.021722716860961,0.8975528816038809,-30.322183618344532,-0.14511809156382224,55,201.835830042351,928.5419574546944,0.807,0.8550185873605948,0.8933333333333333,0.6164,72.0,28.0,15.0,0.0856,0.298,0.0,0.8516,165.5330953926022,143.0,96.0,213.0,296.0,0.34125126151849433,MR_EQ,drop_no_renorm,0.6464,-0.030000000000000027,153.2237004950495,12.309394897552693,1.1460729631485944,-0.12435024628763336
anchor_grid_tf2p75_mreq1_mrfx6p25,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.944444444444445, ""TF_EQ"": 3.055555555555556}",3.055555555555556,0.0,6.944444444444445,10.0,0.75,-0.04,2011786.686455424,0.3020460540851204,1.02476475603391,0.9115922227568283,-33.13389984522638,-0.1583786951968845,78,223.3394004455988,1035.4651692948562,0.7558,0.8436094204816089,0.8553952321204517,0.5454,61.0,23.0,15.0,0.1792,0.2754,0.0,1.1322,142.2775944261093,123.0,84.0,179.0,249.0,0.08998401393472677,MR_EQ,drop_renorm_to_total,0.6464,-0.10099999999999998,153.2237004950495,-10.946106068940225,1.1460729631485944,-0.12130820711468449
anchor_grid_tf2p75_mreq1_mrfx6p25,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.0, ""TF_EQ"": 2.75}",2.75,1.0,0.0,3.75,0.75,-0.04,949947.2862704111,0.2340897735773826,0.890852304619035,0.6257687488457516,-37.408351569036945,-0.13457087293895578,60,158.85763986990872,405.6169286840276,0.7572,0.7842049656629688,0.8794206803637589,0.5222,82.0,52.0,27.0,0.1358,0.342,0.0,1.1204,206.94867866717732,183.0,135.0,255.0,335.0,-0.0977756966679434,MR_FX,drop_no_renorm,0.6464,-0.12419999999999998,153.2237004950495,53.724978172127805,1.1460729631485944,-0.25522065852955944
anchor_grid_tf2p75_mreq1_mrfx6p25,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 2.6666666666666665, ""TF_EQ"": 7.333333333333333}",7.333333333333333,2.6666666666666665,0.0,10.0,0.75,-0.04,25937779.2290417,0.5629492529022273,0.9250536363750294,0.7232476576913414,-77.8363050216024,-0.27411432251730516,497,396.65605353836696,1332.9257149826872,0.2568,0.2772585669781931,0.4101123595505618,0.0292,32.0,29.0,21.0,0.81,0.1608,0.0,1.9622,91.72602739726027,91.0,76.0,104.0,119.0,-1.9713370684931508,MR_FX,drop_renorm_to_total,0.6464,-0.6172,153.2237004950495,-61.497673097789246,1.1460729631485944,-0.22101932677356506
anchor_grid_tf2p75_mreq1_mrfx6p25,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.0, ""MR_FX"": 6.25}",0.0,1.0,6.25,7.25,0.75,-0.04,273697.18270800234,0.12912206502251267,1.3115159089909225,0.9580218185598198,-13.477987924807389,-0.06570465114900108,2,70.48593567271958,732.5602624074527,0.9866,0.9746604500304075,0.9970881863560732,0.9588,265.0,120.0,15.0,0.0,0.0206,0.0206,0.1306,483.83208176887774,446.0,325.0,603.0,779.6999999999998,0.6861137955778056,TF_EQ,drop_no_renorm,0.6464,0.3124,153.2237004950495,330.60838127382823,1.1460729631485944,0.1654429458423281
anchor_grid_tf2p75_mreq1_mrfx6p25,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.3793103448275863, ""MR_FX"": 8.620689655172413}",0.0,1.3793103448275863,8.620689655172413,10.0,0.75,-0.04,511078.9266069701,0.1806345218675689,1.3131092433217866,0.9865627799263554,-18.30948070847076,-0.09058874959344725,8,97.29085350038766,1014.8767255615272,0.9294,0.9623412954594361,0.9883720930232558,0.884,179.0,83.0,15.0,0.0448,0.0682,0.003,0.3586,356.25610859728505,317.0,227.0,444.0,596.0,0.7159737285067873,TF_EQ,drop_renorm_to_total,0.6464,0.23760000000000003,153.2237004950495,203.03240810223554,1.1460729631485944,0.16703628017319216
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.125, ""TF_EQ"": 2.75}",2.75,0.0,6.125,8.875,0.75,-0.04,1423868.0616483379,0.2702903489765687,1.017181909500703,0.8860902119587241,-30.50370552893088,-0.14488875322197955,54,200.70443095450773,915.5725753549955,0.8066,0.8566823704438383,0.8955137481910275,0.6188,72.0,28.0,15.0,0.082,0.2992,0.0,0.8538,166.55494505494505,143.0,96.0,215.0,296.7000000000003,0.34947463736263734,MR_EQ,drop_no_renorm,0.648,-0.029200000000000004,152.07685185185184,14.47809320309321,1.1525791237247216,-0.13539721422401851
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.901408450704225, ""TF_EQ"": 3.0985915492957745}",3.0985915492957745,0.0,6.901408450704225,10.0,0.75,-0.04,2056625.4690390737,0.3040979683412701,1.0206282965943185,0.9018912048305057,-33.717810608699736,-0.15994730110836525,81,225.08086545669954,1035.9047412285445,0.7506,0.8361310951239008,0.8511790949649458,0.5342,59.0,22.0,15.0,0.1994,0.2664,0.0,1.1004,139.00786222388618,121.0,83.0,175.0,244.0,0.04467634444028447,MR_EQ,drop_renorm_to_total,0.648,-0.11380000000000001,152.07685185185184,-13.068989627965664,1.1525791237247216,-0.13195082713040307
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.125, ""TF_EQ"": 2.75}",2.75,1.125,0.0,3.875,0.75,-0.04,1026096.0110800671,0.2409063947726875,0.9041151172030277,0.6451834420107699,-37.339209143663375,-0.1345708729389558,61,160.555690858961,420.42339839946277,0.7572,0.783676703645008,0.8783282777216043,0.5212,80.0,51.0,27.0,0.1382,0.3406,0.0,1.1516,203.5245587106677,180.0,134.0,250.0,331.0,-0.0949273967766692,MR_FX,drop_no_renorm,0.648,-0.12680000000000002,152.07685185185184,51.44770685881585,1.1525791237247216,-0.24846400652169387
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 2.903225806451613, ""TF_EQ"": 7.096774193548388}",7.096774193548388,2.903225806451613,0.0,10.0,0.75,-0.04,27451641.279372163,0.5692955011489937,0.9385592189140333,0.7453788010742619,-76.37666919538204,-0.26853984771995626,480,389.47888704495585,1329.3784450180358,0.283,0.29328621908127206,0.4457831325301205,0.037,33.0,29.0,19.0,0.7852,0.1778,0.0,2.0246,90.68108108108108,89.0,75.0,105.0,119.19999999999999,-1.9211487027027028,MR_FX,drop_renorm_to_total,0.648,-0.611,152.07685185185184,-61.39577077077077,1.1525791237247216,-0.21401990481068833
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.125, ""MR_FX"": 6.125}",0.0,1.125,6.125,7.25,0.75,-0.04,289907.4321737683,0.13377270944637032,1.2931956216845462,0.9458203565407394,-14.143564210822557,-0.06439199502539651,2,71.05085809410079,732.4112538748752,0.986,0.9752535496957404,0.9968801996672213,0.9586,257.0,117.0,15.0,0.0,0.025,0.0164,0.1262,471.75359899853953,435.0,314.0,588.0,770.0,0.7115540025036511,TF_EQ,drop_no_renorm,0.648,0.3106,152.07685185185184,319.6767471466877,1.1525791237247216,0.14061649795982456
anchor_grid_tf2p75_mreq1p125_mrfx6p125,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.5517241379310345, ""MR_FX"": 8.448275862068966}",0.0,1.5517241379310345,8.448275862068966,10.0,0.75,-0.04,552736.7851776175,0.18726169988037644,1.2949290560454383,0.9742099031715541,-19.221904773370024,-0.08877970829836847,9,98.07853738942278,1014.602186970062,0.9214,0.9572389841545474,0.9886621315192744,0.872,172.0,80.0,15.0,0.02,0.1064,0.0016,0.5964,342.5479357798165,304.0,220.0,424.0,572.0,0.7352661605504588,TF_EQ,drop_renorm_to_total,0.648,0.22399999999999998,152.07685185185184,190.47108392796466,1.1525791237247216,0.1423499323207167
anchor_grid_tf2p75_mreq1p25_mrfx6,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 6.0, ""TF_EQ"": 2.75}",2.75,0.0,6.0,8.75,0.75,-0.04,1394858.6003121794,0.26842383950061754,1.0126016926559676,0.874775632184735,-30.6848784562316,-0.14465947730147433,53,199.5731172090874,902.6022429325947,0.8054,0.8559721877328036,0.8970118944009283,0.6184,73.0,28.0,15.0,0.0818,0.2998,0.0,0.8548,167.17205692108666,144.0,96.0,215.0,298.0,0.34692185769728323,MR_EQ,drop_no_renorm,0.6528,-0.0344000000000001,150.1200980392157,17.051958881870974,1.1580964746078346,-0.14549478195186705
anchor_grid_tf2p75_mreq1p25_mrfx6,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.857142857142858, ""TF_EQ"": 3.142857142857143}",3.142857142857143,0.0,6.857142857142858,10.0,0.75,-0.04,2103419.8241085163,0.3061955429015355,1.0164577257908034,0.8923402332014101,-34.31376637619612,-0.16155061351288472,84,226.86905450449592,1036.3539119473717,0.7466,0.8258773104741495,0.8433344145313006,0.52,58.0,22.0,15.0,0.2286,0.2514,0.0,1.1014,136.83615384615385,120.0,82.0,173.0,239.0,-0.02170438461538463,MR_EQ,drop_renorm_to_total,0.6528,-0.13280000000000003,150.1200980392157,-13.283944193061842,1.1580964746078346,-0.1416387488170312
anchor_grid_tf2p75_mreq1p25_mrfx6,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.25, ""TF_EQ"": 2.75}",2.75,1.25,0.0,4.0,0.75,-0.04,1107969.763096541,0.2477301733718793,0.9164496651603705,0.6646568628336532,-37.27188978621589,-0.1345708729389559,63,162.25655630416787,435.32776552852226,0.7604,0.7824829037348764,0.8746218487394958,0.5204,80.0,51.0,27.0,0.1334,0.3462,0.0,1.1824,200.64104534973097,178.0,132.0,245.0,324.9000000000001,-0.08562661337432748,MR_FX,drop_no_renorm,0.6528,-0.13240000000000007,150.1200980392157,50.52094731051528,1.1580964746078346,-0.24164680944746408
anchor_grid_tf2p75_mreq1p25_mrfx6,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.125, ""TF_EQ"": 6.875}",6.875,3.125,0.0,10.0,0.75,-0.04,28812877.297095954,0.5747303025882238,0.9509799201961389,0.7668661516021714,-74.94532147330682,-0.2631880716472993,471,382.70908137659706,1326.180475362137,0.2886,0.29313929313929316,0.4940898345153664,0.0418,34.0,30.0,20.0,0.7856,0.1726,0.0,2.035,92.69377990430623,92.0,75.0,108.0,125.20000000000002,-1.9122844497607656,MR_FX,drop_renorm_to_total,0.6528,-0.6110000000000001,150.1200980392157,-57.426318134909465,1.1580964746078346,-0.20711655441169574
anchor_grid_tf2p75_mreq1p25_mrfx6,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.25, ""MR_FX"": 6.0}",0.0,1.25,6.0,7.25,0.75,-0.04,306966.9981110348,0.13841316895441147,1.271205084092178,0.9341944146785587,-14.816313047861374,-0.06307928025283768,2,71.61866452373079,732.2728370582583,0.9808,0.9716557911908646,0.9964323189926547,0.9496,245.0,113.0,15.0,0.0,0.0368,0.0136,0.1204,457.2527379949452,419.0,305.0,569.0,748.0,0.718064155012637,TF_EQ,drop_no_renorm,0.6528,0.29679999999999995,150.1200980392157,307.13263995572953,1.1580964746078346,0.11310860948434343
anchor_grid_tf2p75_mreq1p25_mrfx6,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 1.7241379310344829, ""MR_FX"": 8.275862068965518}",0.0,1.7241379310344829,8.275862068965518,10.0,0.75,-0.04,597382.0856901832,0.19386783786632034,1.27308033743244,0.9622356927408727,-20.147645668193725,-0.08697055542382875,12,98.87199334118762,1014.3480034958095,0.9136,0.955122591943958,0.988081595232638,0.8622,165.0,78.0,15.0,0.019,0.1174,0.0014,0.6508,331.1173741591278,294.0,211.0,411.0,553.0,0.7346985646021804,TF_EQ,drop_renorm_to_total,0.6528,0.20939999999999992,150.1200980392157,180.9972761199121,1.1580964746078346,0.11498386282460538
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 5.75, ""TF_EQ"": 2.75}",2.75,0.0,5.75,8.5,0.75,-0.04,1338513.6229578627,0.2646931652834932,1.0033234978618832,0.8525788963282253,-31.046178415093184,-0.14420111269216324,53,197.3107455159397,876.6587266103112,0.8102,0.8555912120464083,0.8958453548759376,0.621,73.0,28.0,15.0,0.0768,0.3022,0.0,0.8672,168.50080515297907,145.0,97.0,217.0,299.5999999999999,0.35627598711755226,MR_EQ,drop_no_renorm,0.6508,-0.02980000000000005,146.22833435771358,22.27247079526549,1.1663082304468675,-0.16298473258498425
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.764705882352942, ""TF_EQ"": 3.235294117647059}",3.235294117647059,0.0,6.764705882352942,10.0,0.75,-0.04,2203340.7836936633,0.3105332132928147,1.008014609215635,0.8736770813375722,-35.54324817785057,-0.16486605837623305,90,230.59336964017706,1037.2821946488243,0.7318,0.8253621207980323,0.8605960264900663,0.5198,56.0,21.0,15.0,0.226,0.2542,0.0,1.1564,130.83878414774912,114.0,78.5,164.0,231.0,-0.005260960369372663,MR_EQ,drop_renorm_to_total,0.6508,-0.131,146.22833435771358,-15.389550209964455,1.1663082304468675,-0.15829362123123247
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.5, ""TF_EQ"": 2.75}",2.75,1.5,0.0,4.25,0.75,-0.04,1290514.143203057,0.2613981847205209,0.9384210787014335,0.7037660018679754,-37.14276961755798,-0.13457087293895587,66,165.6669153852531,465.43410324251687,0.7512,0.7827476038338658,0.8710884353741497,0.5122,77.0,49.0,26.0,0.1334,0.3544,0.0,1.2464,193.04451386177274,172.0,130.0,237.0,307.0,-0.09187528465443193,MR_FX,drop_no_renorm,0.6508,-0.13860000000000006,146.22833435771358,46.816179504059164,1.1663082304468675,-0.22788715174543395
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.5294117647058827, ""TF_EQ"": 6.470588235294118}",6.470588235294118,3.5294117647058827,0.0,10.0,0.75,-0.04,31097064.6490457,0.5833358395657362,0.9726998950998962,0.8082280926319474,-72.17465525927678,-0.2531011324304471,451,370.2588505080314,1320.6646623039505,0.3226,0.3211407315561066,0.4980694980694981,0.0516,35.0,29.0,21.0,0.772,0.1764,0.0,2.0064,95.28682170542636,94.0,77.0,111.0,127.60000000000002,-1.875481054263566,MR_FX,drop_renorm_to_total,0.6508,-0.5992000000000001,146.22833435771358,-50.941512652287216,1.1663082304468675,-0.1936083353469713
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.5, ""MR_FX"": 5.75}",0.0,1.5,5.75,7.25,0.75,-0.04,343784.94902956864,0.14766251105653772,1.221826614974034,0.9124317654789607,-16.183403147853536,-0.06157783900896731,4,72.76311198026633,732.0277940135516,0.9464,0.9537193575655114,0.992244626634168,0.8956,222.0,106.0,15.0,0.0,0.0972,0.0072,0.4262,422.79209468512727,385.0,283.0,520.0,688.3000000000002,0.6327577632871817,TF_EQ,drop_no_renorm,0.6508,0.2447999999999999,146.22833435771358,276.56376032741366,1.1663082304468675,0.05551838452716651
anchor_grid_tf2p75_mreq1p5_mrfx5p75,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.0689655172413794, ""MR_FX"": 7.931034482758621}",0.0,2.0689655172413794,7.931034482758621,10.0,0.75,-0.04,696356.0304607739,0.20701417676408385,1.224023779585672,0.9392970092893058,-22.03926710260854,-0.0845459892049529,20,100.47673572695042,1013.9007421753668,0.8382,0.9191123836793128,0.97533748701973,0.7514,148.0,71.0,15.0,0.1162,0.1314,0.001,0.7382,299.7969124301304,268.0,194.0,372.0,497.0,0.3821257189246739,TF_EQ,drop_renorm_to_total,0.6508,0.10059999999999991,146.22833435771358,153.56857807241684,1.1663082304468675,0.05771554913880461
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 5.5, ""TF_EQ"": 2.75}",2.75,0.0,5.5,8.25,0.75,-0.04,1284333.3207285628,0.2609656532048614,0.9938891747995374,0.8309397624299194,-31.406085615847633,-0.1437429976712678,53,195.04871450484697,850.7114074686049,0.8106,0.8551690106094251,0.8998845931909982,0.6238,74.0,29.0,15.0,0.0752,0.301,0.0,0.8768,169.93235011221546,145.0,99.0,218.0,302.2000000000003,0.3626011247194614,MR_EQ,drop_no_renorm,0.6324,-0.008599999999999941,141.16571790006324,28.766632212152217,1.1710406755071636,-0.1771515007076262
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.666666666666666, ""TF_EQ"": 3.333333333333333}",3.333333333333333,0.0,6.666666666666666,10.0,0.75,-0.04,2312565.235038981,0.3150705694821798,0.999436191213982,0.8555807538331337,-36.82534559953752,-0.16833497195303757,98,234.5289868531537,1038.2523931413875,0.7248,0.8178807947019867,0.8515519568151148,0.5048,54.0,19.0,15.0,0.2312,0.264,0.0,1.2336,127.57329635499208,110.0,76.0,160.0,225.0,-0.048069240887480144,MR_EQ,drop_renorm_to_total,0.6324,-0.12759999999999994,141.16571790006324,-13.592421545071161,1.1710406755071636,-0.17160448429318165
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 1.75, ""TF_EQ"": 2.75}",2.75,1.75,0.0,4.5,0.75,-0.04,1501086.0984993146,0.2750917448753383,0.9569872464939715,0.742973516349244,-37.025780707105035,-0.13457087293895578,74,169.0890962968351,495.9438953281473,0.7226,0.7622474398007196,0.8689179375453885,0.4786,73.0,47.0,26.0,0.1856,0.3358,0.0,1.1834,183.3301295445048,164.0,124.0,221.0,287.8000000000002,-0.219959323861262,MR_FX,drop_no_renorm,0.6324,-0.15379999999999994,141.16571790006324,42.16441164444157,1.1710406755071636,-0.21405342901319213
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_MR_FX_drop_renorm_to_total,"{""MR_EQ"": 3.888888888888889, ""TF_EQ"": 6.111111111111112}",6.111111111111112,3.888888888888889,0.0,10.0,0.75,-0.04,32848057.420380585,0.5895438580010464,0.9905356993219976,0.8477900861945022,-69.53889501673078,-0.24499775002326862,425,359.0744637418819,1316.1016160697714,0.349,0.3673352435530086,0.5304212168486739,0.068,37.0,30.0,21.0,0.7396,0.1924,0.0,2.1434,98.15882352941176,95.0,78.0,114.0,133.30000000000007,-1.8024310588235293,MR_FX,drop_renorm_to_total,0.6324,-0.5644,141.16571790006324,-43.00689437065148,1.1710406755071636,-0.18050497618516603
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_TF_EQ_drop_no_renorm,"{""MR_EQ"": 1.75, ""MR_FX"": 5.5}",0.0,1.75,5.5,7.25,0.75,-0.04,384465.0496876795,0.15686803359425494,1.1713182009694802,0.8923397228646054,-17.57940721171465,-0.0717232761331165,8,73.91965264324243,731.8251643094993,0.896,0.9372767857142857,0.9885687068349607,0.8302,203.0,100.0,15.0,0.0482,0.1174,0.0042,0.4736,394.10431221392435,357.0,263.0,488.0,639.0,0.4566032194651891,TF_EQ,drop_no_renorm,0.6324,0.1978000000000001,141.16571790006324,252.9385943138611,1.1710406755071636,0.0002775254623166301
anchor_grid_tf2p75_mreq1p75_mrfx5p5,without_TF_EQ_drop_renorm_to_total,"{""MR_EQ"": 2.413793103448276, ""MR_FX"": 7.586206896551724}",0.0,2.413793103448276,7.586206896551724,10.0,0.75,-0.04,809519.9059192871,0.22006785336042745,1.1739199750577254,0.9175335008526562,-23.98472133779532,-0.09842505322753989,33,102.10614861526346,1013.5350227210479,0.846,0.915130023640662,0.970808576595195,0.7516,134.0,66.0,15.0,0.0874,0.1606,0.0004,0.8826,273.9321447578499,244.0,178.0,338.0,454.3000000000002,0.47414363810537524,TF_EQ,drop_renorm_to_total,0.6324,0.11920000000000008,141.16571790006324,132.76642685778668,1.1710406755071636,0.0028792995505617647
anchor_grid_tf2p75_mreq2_mrfx5p25,without_MR_EQ_drop_no_renorm,"{""MR_FX"": 5.25, ""TF_EQ"": 2.75}",2.75,0.0,5.25,8.0,0.75,-0.04,1232239.3589810184,0.2572413460174032,0.9842999395236831,0.8098365104691152,-31.7646021995712,-0.14328513217417332,53,192.78702371948796,824.7602844874601,0.8122,0.8534843634572765,0.900461627236007,0.6242,74.0,29.0,15.0,0.0742,0.3016,0.0,0.8816,171.11246395386095,146.0,100.0,220.0,304.0,0.36180284011534763,MR_EQ,drop_no_renorm,0.603,0.021199999999999997,134.64112769485905,36.4713362590019,1.1726782634064694,-0.1883783238827863
anchor_grid_tf2p75_mreq2_mrfx5p25,without_MR_EQ_drop_renorm_to_total,"{""MR_FX"": 6.5625, ""TF_EQ"": 3.4375}",3.4375,0.0,6.5625,10.0,0.75,-0.04,2432259.6106159166,0.3198197887051293,0.9907233578769814,0.8380302108677726,-38.16327675991046,-0.17196823309285222,102,238.69450915738528,1039.2670195342105,0.6952,0.8098388952819332,0.838721136767318,0.4722,51.5,19.0,15.0,0.2718,0.256,0.0,1.2322,122.31088521812791,105.0,73.0,154.0,215.0,-0.17329921304531976,MR_EQ,drop_renorm_to_total,0.603,-0.13079999999999997,134.64112769485905,-12.330242476731144,1.1726782634064694,-0.181954905529488
anchor_grid_tf2p75_mreq2_mrfx5p25,without_MR_FX_drop_no_renorm,"{""MR_EQ"": 2.0, ""TF_EQ"": 2.75}",2.75,2.0,0.0,4.75,0.75,-0.04,1743643.9957741208,0.288808748080996,0.9724250212874089,0.7822626406724739,-36.919665220458555,-0.13457087293895587,81,172.52349428794545,526.8653099559507,0.7072,0.7635746606334841,0.8614814814814815,0.4652,70.0,47.0,25.0,0.204,0.3308,0.0,1.1922,177.02235597592434,159.0,121.0,214.0,277.0,-0.2628778899398108,MR_FX,drop_no_renorm,0.603,-0.13779999999999998,134.64112769485905,42.38122828106529,1.1726782634064694,-0.20025324211906048
